approved,submit_date,approved_date,last_update,artist,beatmap_id,beatmapset_id,bpm,creator,creator_id,difficultyrating,diff_aim,diff_speed,diff_size,diff_overall,diff_approach,diff_drain,hit_length,source,genre_id,language_id,title,total_length,version,file_md5,mode,tags,favourite_count,rating,playcount,passcount,count_normal,count_slider,count_spinner,max_combo,storyboard,video,download_unavailable,audio_unavailable
1,2007-11-15 03:05:43,2007-11-15 08:41:08,2007-11-15 07:41:08,Gorillaz,940,239,138.5,Tapdancingmetroid,1733,2.86055,1.54223,1.19666,5,5,5,5,207,,9,2,"Feel Good, Inc.",235,Normal,5e31ef864ffd62b3a2c18a7c8b010839,0,,447,6.99887,130578,24009,240,53,3,386,0,0,0,0
1,2007-11-13 22:00:07,2007-11-16 02:58:40,2007-11-16 01:58:40,Jamiroquai,954,230,128,ZZT the Fifth,108,2.598,1.45691,0.961372,5,5,5,3,104,,5,2,Canned Heat,157,Cruisin',e4245c3a17188bc6d5078e9df5af9152,0,authentic eba cover,100,8.38095,31071,13204,139,19,1,257,0,0,0,0
1,2007-11-13 22:00:07,2007-11-16 02:58:40,2007-11-16 01:58:40,Jamiroquai,955,230,128,ZZT the Fifth,108,3.25544,1.68391,1.47482,5,5,5,5,105,,5,2,Canned Heat,159,Sweatin',fd8f8287991a7c3f27e691ead19ec0b8,0,authentic eba cover,100,8.38095,48516,10853,214,29,2,331,0,0,0,0
1,2007-11-16 04:34:11,2007-11-16 04:47:46,2007-11-16 03:47:46,Masuda Toshiro,957,245,136,EiJi,2024,3.20548,1.44615,1.66243,5,5,5,5,113,,3,3,Jubei Chan - Main Theme,116,Hard,03d4ab2a02deb8ab9af006d8bbca7f1e,0,,39,8.87912,46665,20963,264,15,0,324,0,0,0,0
1,2007-11-14 00:13:58,2007-11-16 22:47:48,2007-11-16 21:47:48,YeLLOW Generation,980,231,96.2,Echo,431,2.83244,1.46634,1.2814,5,5,5,5,105,,3,3,Tobira no Mukou he,160,Normal,aa649fdded769d5f0c9d86bd4dac7b3c,0,,57,8.62587,85027,18645,205,22,2,276,0,0,0,0
1,2007-11-14 00:13:58,2007-11-16 22:47:48,2007-11-16 21:47:48,YeLLOW Generation,981,231,96.2,Echo,431,2.87961,1.55165,1.20623,6,6,6,5,127,,3,3,Tobira no Mukou he,160,Hard,0077f31a8f66d02d2d211c1162dafa89,0,,57,8.62587,41713,10678,191,54,5,345,0,0,0,0
1,2007-11-11 05:23:32,2007-11-17 04:09:44,2007-11-17 03:09:44,Takashi matsumoto,988,193,400,GuardianHX,946,2.48947,1.2729,1.14734,4,6,6,3,82,,3,3,Ichirin No Hana ~HHM~,106,Normal Short,47efda5ab1c3438cbae0609534c5c0d4,0,,72,7.45179,59486,17996,106,35,0,308,0,0,0,0
1,2007-11-11 05:23:32,2007-11-17 04:09:44,2007-11-17 03:09:44,Takashi matsumoto,989,193,400,GuardianHX,946,3.45534,1.58279,1.77437,5,7,7,3,200,,3,3,Ichirin No Hana ~HHM~,243,Insane Long,e3ae6cb1c7cb7baf5147f5871584dd55,0,,72,7.45179,72296,14679,348,87,0,896,0,0,0,0
1,2007-11-17 07:26:06,2007-11-17 07:26:07,2007-11-17 06:26:07,Vengaboys,994,254,138.5,advancechao,2527,2.86272,1.45683,1.32817,6,6,6,5,140,,5,2,Boom Boom Boom,197,Hard,289473d51a4a5a4cae79d39e5aea1088,0,,336,8.66271,157382,31549,284,73,4,532,0,0,0,0
1,2007-11-17 07:26:06,2007-11-17 07:26:07,2007-11-17 06:26:07,Vengaboys,995,254,138.5,advancechao,2527,2.41121,1.30598,0.996907,5,4,4,5,140,,5,2,Boom Boom Boom,197,Normal,31838efb04c1f34d41258a2ee6ff9f6a,0,,336,8.66271,134930,26158,199,60,4,419,0,0,0,0
1,2007-11-13 03:23:35,2007-11-18 00:55:08,2007-11-17 23:55:08,Jamiroquai,1016,224,114.09,K-S-O,2154,2.83437,1.57747,1.08075,3,2,2,1,162,,5,2,Soul Education,226,Normal,bc1595f9932cc7e2fc298cd99e12b23d,0,,42,7.70325,17030,5782,198,41,1,601,0,0,0,0
1,2007-11-13 03:23:35,2007-11-18 00:55:08,2007-11-17 23:55:08,Jamiroquai,1017,224,114.09,K-S-O,2154,3.6553,1.91433,1.62248,6,5,5,6,160,,5,2,Soul Education,224,Hard,43fe434caa5f5292e5cd258304fa9b32,0,,42,7.70325,20601,2637,344,45,1,538,0,0,0,0
1,2007-11-18 04:06:19,2007-11-18 04:41:52,2007-11-18 03:41:52,Yuko Miyamura,1020,257,150,EiJi,2024,2.20434,1.18925,0.919962,5,5,5,5,128,,3,3,It's Only a Fairy Tell VerB,134,Normal,ce1463d66ef7248678136e16c11afd3e,0,,83,8.99689,112398,48509,135,45,1,286,0,0,0,0
1,2007-11-11 15:34:32,2007-11-18 18:53:43,2007-11-18 17:53:43,Seether,1044,200,127.83,Bonesnake,2592,2.45218,1.42101,0.743057,5,4,4,4,168,,4,2,Remedy,203,Easy,ca3fe575ea502888a1b58418def79ec6,0,,79,7.3719,26892,10110,167,28,1,339,0,0,0,0
1,2007-11-11 15:34:32,2007-11-18 18:53:43,2007-11-18 17:53:43,Seether,1045,200,127.83,Bonesnake,2592,3.17707,1.70581,1.34211,6,5,5,5,168,,4,2,Remedy,203,Hard,96cf7fa16962447c38173954ef505a8b,0,,79,7.3719,37044,6103,295,25,2,429,0,0,0,0
1,2007-11-19 14:08:33,2007-11-19 14:08:35,2007-11-19 13:08:35,ZZ,1087,271,139.01,elzamxrai,321,2.38783,1.3642,0.804031,4,5,5,5,99,,5,3,Samurai Blue,146,Easy,8de6830d3692ef6bc6f5e1d001275faf,0,,47,8.73154,25975,10110,82,37,2,263,0,0,0,0
1,2007-11-19 14:08:33,2007-11-19 14:08:35,2007-11-19 13:08:35,ZZ,1088,271,139.01,elzamxrai,321,2.70599,1.49349,1.06121,4,6,6,5,102,,5,3,Samurai Blue,148,Normal,242d22347473e8c9acd534579efde128,0,,47,8.73154,28131,10076,124,48,2,318,0,0,0,0
1,2007-11-19 14:08:33,2007-11-19 14:08:35,2007-11-19 13:08:35,ZZ,1089,271,139.01,elzamxrai,321,3.78276,1.92043,1.76081,4,7,7,6,102,,5,3,Samurai Blue,148,Hard,6c1afb4dd017ef3b48c20869b237d363,0,,47,8.73154,54791,11280,292,21,3,356,0,0,0,0
1,2007-11-11 22:11:45,2007-11-19 22:52:03,2007-11-19 21:52:03,M2U,1115,208,150,Kharl,452,1.88859,1.00167,0.817974,4,3,3,3,103,,2,5,World Opening,117,Easy,cc93e017281523f6aafe3e1bd1f6c189,0,EZ2DJ Oriental Traditional,42,8.61789,14802,7797,94,29,2,246,0,0,0,0
1,2007-11-11 22:11:45,2007-11-19 22:52:03,2007-11-19 21:52:03,M2U,1116,208,150,Kharl,452,2.80394,1.51398,1.16872,5,4,4,5,103,,2,5,World Opening,117,Normal,9966b3fa832babcb6958d5eaa753373e,0,EZ2DJ Oriental Traditional,42,8.61789,22902,9153,113,50,2,478,0,0,0,0
1,2007-11-11 22:11:45,2007-11-19 22:52:03,2007-11-19 21:52:03,M2U,1117,208,150,Kharl,452,3.27072,1.69696,1.47462,6,6,6,6,103,,2,5,World Opening,117,Hard,35c61df60f94115911e5c49349ea6b7e,0,EZ2DJ Oriental Traditional,42,8.61789,38103,10589,177,71,2,571,0,0,0,0
1,2007-11-16 19:23:12,2007-11-20 04:49:27,2007-11-20 03:49:27,Lordi,1129,252,123,Machu,3562,1.66976,0.944999,0.588164,4,2,2,5,191,,4,2,Hardrock Hallelujah,237,Easy,0090b59c26abdcfbab219b4e681bbab6,0,,168,8.44637,70470,29041,112,29,5,296,0,0,0,0
1,2007-11-16 19:23:12,2007-11-20 04:49:27,2007-11-20 03:49:27,Lordi,1130,252,123,Machu,3562,2.50042,1.36656,1.00948,4,3,3,5,191,,4,2,Hardrock Hallelujah,237,Normal,984e1068421be9e307fb07f1d2308e52,0,,168,8.44637,59504,15068,186,39,5,391,0,0,0,0
1,2007-11-16 19:23:12,2007-11-20 04:49:27,2007-11-20 03:49:27,Lordi,1131,252,123,Machu,3562,2.98196,1.57516,1.3028,4,4,4,5,191,,4,2,Hardrock Hallelujah,237,Hard,a36a02bc82322eaabdd6858769a7ecbc,0,,168,8.44637,140725,34152,300,38,5,493,0,0,0,0
1,2007-11-15 15:07:20,2007-11-20 14:27:50,2007-11-20 13:27:50,IOSYS,1145,243,170,DJPop,2363,2.09929,1.14078,0.860173,5,2,2,2,202,,2,3,Marisa wa Taihen na Mono wo Nusunde Ikimashita,228,Easy,8b29e773161340bc1fff247a6ab749d1,0,Touhou Alice Margatroid otome bayashi,2415,8.88519,510160,205290,224,13,8,449,0,0,0,0
1,2007-11-15 15:07:20,2007-11-20 14:27:50,2007-11-20 13:27:50,IOSYS,1146,243,170,DJPop,2363,3.03526,1.54425,1.40871,5,5,5,3,201,,2,3,Marisa wa Taihen na Mono wo Nusunde Ikimashita,228,Normal,522a6f8efbc58a6bdddacc7dd5810747,0,Touhou Alice Margatroid otome bayashi,2415,8.88519,1112604,288138,186,130,5,776,0,0,0,0
1,2007-11-15 15:07:20,2007-11-20 14:27:50,2007-11-20 13:27:50,IOSYS,1147,243,170,DJPop,2363,5.0426,1.99962,2.77529,5,8,8,3,201,,2,3,Marisa wa Taihen na Mono wo Nusunde Ikimashita,228,Hard,7553a13a8c4a518c25e37d1ca6483303,0,Touhou Alice Margatroid otome bayashi,2415,8.88519,3137958,856600,604,240,0,1286,0,0,0,0
1,2007-11-19 18:36:35,2007-11-22 23:35:34,2007-11-22 22:35:34,King Kong & D. Jungle Girls,1253,273,135.11,bonesnake,2592,1.89801,1.08818,0.620678,5,5,5,3,71,,5,2,BOOM BOOM DOLLAR,75,Easy,f252f786ef98140ec285000bc5d0dd19,0,,42,8.12842,21168,10967,71,8,1,113,0,0,0,0
1,2007-11-19 18:36:35,2007-11-22 23:35:34,2007-11-22 22:35:34,King Kong & D. Jungle Girls,1254,273,135.11,bonesnake,2592,2.27635,1.24497,0.916797,5,5,5,5,71,,5,2,BOOM BOOM DOLLAR,75,Normal,13fddb9c5a8da8b166c3081b372399b6,0,,42,8.12842,19528,10504,115,9,1,167,0,0,0,0
1,2007-11-19 18:36:35,2007-11-22 23:35:34,2007-11-22 22:35:34,King Kong & D. Jungle Girls,1255,273,135.11,bonesnake,2592,3.53527,1.87467,1.53331,6,5,5,6,71,,5,2,BOOM BOOM DOLLAR,75,Hard,ccc696971956466bf7a07c415d865f8d,0,,42,8.12842,66748,10941,148,20,2,223,0,0,0,0
1,2007-11-24 02:00:02,2007-11-24 09:02:18,2022-08-29 10:00:05,Billy Fogarty,1304,304,149,Aliento,1332,3.87441,2.07935,1.63878,5,5,5,8,128,,4,2,Jumpin' Jack Flash,191,Sweatin',29dead15c6c36c61ba8a203e044e70d5,0,,33,8.30935,2917,464,297,34,5,476,0,0,0,0
1,2007-11-23 19:16:12,2007-11-25 19:15:45,2007-11-25 18:15:45,Hirano Aya,1360,301,172,Kharl,452,1.96891,1.07651,0.793009,4,2,2,2,56,,3,3,Hare Hare Yukai,64,Easy,4a5ea50771612b9dc6e52946d7fb9605,0,Suzumiya Haruhi Ending,1388,8.53878,1180988,669834,56,14,1,129,0,0,0,0
1,2007-11-23 19:16:12,2007-11-25 19:15:45,2007-11-25 18:15:45,Hirano Aya,1361,301,172,Kharl,452,2.65301,1.44812,1.07514,5,4,4,3,56,,3,3,Hare Hare Yukai,64,Normal,6bb62fe98669fe966233a3f7f3a172cd,0,Suzumiya Haruhi Ending,1388,8.53878,1319719,543266,66,28,1,191,0,0,0,0
1,2007-11-23 19:16:12,2007-11-25 19:15:45,2007-11-25 18:15:45,Hirano Aya,1362,301,172,Kharl,452,3.18397,1.73386,1.29933,6,6,6,4,56,,3,3,Hare Hare Yukai,64,Hard,78a084bba1d02c3aa6e7953b98e369ce,0,Suzumiya Haruhi Ending,1388,8.53878,1977166,708959,100,40,1,241,0,0,0,0
1,2007-11-11 09:03:42,2007-11-26 13:11:30,2007-11-26 12:11:30,Asian Kung-fu Generation,1376,197,179,MCXD,141,2.56633,1.38674,1.06744,6,6,6,7,80,,3,3,Rewrite 4th Opening,94,Sweatin,205fa8024d5bf1f90fa80066a0591f50,0,,60,8.35819,68626,22682,86,21,1,189,0,0,0,0
1,2007-11-11 09:03:42,2007-11-26 13:11:30,2007-11-26 12:11:30,Asian Kung-fu Generation,1377,197,179,MCXD,141,2.94424,1.5906,1.22573,7,7,7,8,80,,3,3,Rewrite 4th Opening,94,Hard Rock,6e328d20511fe59d1b1e5211b9c25a56,0,,60,8.35819,54703,15235,98,21,1,193,0,0,0,0
1,2007-11-20 04:19:55,2007-11-27 01:16:21,2007-11-27 00:16:21,Jonathan Coulton,1393,278,160,Manabeast,2348,2.23557,1.19472,0.953458,3,5,5,5,113,,7,2,Mandelbrot Set,134,Easy,72f0269062fcddd67343f17d8eb7378e,0,,21,8.25902,10075,4759,150,6,1,182,0,0,0,0
1,2007-11-20 04:19:55,2007-11-27 01:16:21,2007-11-27 00:16:21,Jonathan Coulton,1394,278,160,Manabeast,2348,2.92461,1.50714,1.33254,5,6,6,6,227,,7,2,Mandelbrot Set,241,Normal,fb46eeffb4e1513b897c622aff7ffdab,0,,21,8.25902,21043,4381,521,24,3,595,0,0,0,0
1,2007-11-26 21:32:24,2007-11-27 21:48:52,2007-11-27 20:48:52,Kishidan,1409,314,136,ZZT the Fifth,108,3.54213,1.88146,1.53117,5,5,5,5,117,,4,3,One Night Carnival,165,Hard,958d14723e7151dda23fe882ccfd00ac,0,authentic ouendan cover,20,7.80745,21485,4328,231,21,2,331,0,0,0,0
1,2007-11-23 06:19:56,2007-11-27 23:31:26,2007-11-27 22:31:26,Back-On,1410,300,200,EiJi,2024,2.96574,1.40014,1.48915,5,5,5,5,83,,3,3,Hikari Sasuhou,87,Hard,ea34f51cac301ffef943677d322c32c9,0,,15,8.3069,48823,14928,165,17,1,306,0,0,0,0
1,2007-11-28 04:07:47,2007-11-28 04:18:13,2007-11-28 03:18:13,BACK-ON,1420,321,92,EiJi,2024,2.63262,1.25534,1.31088,5,5,5,5,173,,2,3,Chain v3,215,Hard,d310e1d6454780096985b1f619b2758b,0,,193,8.6504,244238,63053,374,11,0,415,0,0,0,0
1,2007-11-28 06:38:35,2007-11-28 06:38:35,2007-11-28 05:38:35,Back-On,1427,323,85,EiJi,2024,1.8891,0.967167,0.868929,5,5,5,5,123,,2,3,CHAIN (ROCKIN' 8 GLIDER MIX),138,Normal,d9bc7d16cb86d4690ea7712305511b02,0,,68,8.63636,94389,38480,206,3,0,212,0,0,0,0
1,2007-11-24 22:24:43,2007-11-28 09:57:38,2007-11-28 08:57:38,Judy and Mary,1401,308,170,Cecilthemos,2233,2.87506,1.56448,1.17521,5,5,5,5,81,,3,3,Freckles,93,Normal,ee07600fb1e9a1dac481c4e9a8a95385,0,,38,7.61328,29266,8186,127,14,5,200,0,0,0,0
1,2007-11-24 22:24:43,2007-11-28 09:57:38,2007-11-28 08:57:38,Judy and Mary,1433,308,170,Cecilthemos,2233,3.32892,1.71538,1.51698,5,5,5,5,81,,3,3,Freckles,93,Hard,eae1f0060df19f9e0ce45daf19e59dcf,0,,38,7.61328,23827,6471,153,15,5,232,0,0,0,0
1,2007-11-24 13:30:18,2007-11-29 01:16:32,2007-11-29 00:16:32,The Lion King,1483,307,98.92,Impossible,2859,2.7363,1.34294,1.32571,5,4,4,5,145,,7,2,I Just Can't Wait to Be King,163,Normal,212bc0e7bdab901f031c86a234a0ab10,0,,103,8.33207,115809,42026,188,39,0,297,0,0,0,0
1,2007-11-26 10:37:33,2007-11-29 02:50:11,2007-11-29 01:50:11,Nobuo Uematsu,1487,311,70,Cecilthemos,2233,2.4618,1.3538,0.975959,5,5,5,5,112,,2,5,You're Not Alone,136,Normal,19a893e21cf2f2e29745bd4cdb0db1c4,0,,55,8.63893,54735,16596,167,6,2,182,0,0,0,0
1,2007-11-26 10:37:33,2007-11-29 02:50:11,2007-11-29 01:50:11,Nobuo Uematsu,1488,311,70,Cecilthemos,2233,2.76589,1.54019,1.05236,5,6,6,7,111,,2,5,You're Not Alone,136,Hard,a707833e2240c6e0f693e7746b81e73e,0,,55,8.63893,57931,14561,183,8,2,202,0,0,0,0
1,2007-11-22 10:44:24,2007-11-30 07:54:36,2007-11-30 06:54:36,Gitaroo Man,1258,296,81.03,darkbluetornado,2905,1.95091,1.07634,0.764355,5,7,7,6,153,,2,5,12 - The Legendary Theme (Album Version),188,Hard,d8613ae660f7a0e00c2a78bd0bf6b7fa,0,slow,31,7.7384,19859,8098,118,49,4,259,0,0,0,0
1,2007-11-22 10:44:24,2007-11-30 07:54:36,2007-11-30 06:54:36,Gitaroo Man,1530,296,81.03,darkbluetornado,2905,2.00107,1.11521,0.756889,5,5,5,4,164,,2,5,12 - The Legendary Theme (Album Version),188,Normal,719c48c20053ba0ebcda218011649d5f,0,slow,31,7.7384,48788,17369,124,54,4,281,0,0,0,0
1,2007-11-28 01:21:44,2007-11-30 17:30:20,2007-11-30 16:30:20,"Earth, Wind & Fire",1531,319,133.5,Jay,1536,2.16853,1.27405,0.544902,5,0,0,3,100,,5,2,September,157,Breezin',8034df6505f8343b1f49f3cb54aaf1e5,0,authentic eba cover,473,8.5342,74962,37103,51,24,1,239,0,0,0,0
1,2007-11-28 01:21:44,2007-11-30 17:30:20,2007-11-30 16:30:20,"Earth, Wind & Fire",1532,319,133,Jay,1536,2.61784,1.49402,0.888781,5,3,3,4,101,,5,2,September,157,Cruisin',bd5d521f940b97c73f8838969c6bdd44,0,authentic eba cover,473,8.5342,75575,29121,108,22,1,263,0,0,0,0
1,2007-11-28 01:21:44,2007-11-30 17:30:20,2007-11-30 16:30:20,"Earth, Wind & Fire",1533,319,133,Jay,1536,2.94868,1.59172,1.22998,5,6,6,6,105,,5,2,September,162,Sweatin',564425a81f4745e1c31e8eee91892392,0,authentic eba cover,473,8.5342,117516,28858,166,40,2,315,0,0,0,0
1,2007-11-28 01:21:44,2007-11-30 17:30:20,2007-11-30 16:30:20,"Earth, Wind & Fire",1534,319,133,Jay,1536,3.20946,1.72705,1.34894,6,8,8,8,104,,5,2,September,162,Hard ROCK!,6a0271b1a11d36cc2008c4ce4dfe8987,0,authentic eba cover,473,8.5342,149853,29508,166,40,2,315,0,0,0,0
1,2007-11-24 00:22:07,2007-12-01 22:49:06,2007-12-01 21:49:06,KOTOKO,1559,302,132.03,K-S-O,2154,1.91454,1.07529,0.701214,3,3,3,3,151,,3,3,agony,216,Easy,3db2e31044d4a3aabf37e1f939f5f6ef,0,,957,8.81205,341381,151633,75,43,1,621,0,0,1,1
1,2007-11-24 00:22:07,2007-12-01 22:49:06,2007-12-01 21:49:06,KOTOKO,1560,302,132.03,K-S-O,2154,2.17182,1.15587,0.934342,4,4,4,4,153,,3,3,agony,217,Normal,12eb0d246e1feb79f67feba5d8bcc687,0,,957,8.81205,444442,188659,177,47,1,577,0,0,1,1
1,2007-11-24 00:22:07,2007-12-01 22:49:06,2007-12-01 21:49:06,KOTOKO,1561,302,132.03,K-S-O,2154,3.56051,1.78332,1.68611,6,6,6,6,152,,3,3,agony,217,Hard,691a94a89e46ccbd033ca66cea2aa43d,0,,957,8.81205,404659,54340,321,65,1,543,0,0,1,1
1,2007-11-24 00:22:07,2007-12-01 22:49:06,2007-12-01 21:49:06,KOTOKO,1562,302,132.03,K-S-O,2154,4.2736,2.09772,2.07022,7,8,8,8,150,,3,3,agony,216,Insane,3ceacf28711fd5eeaeab08faa9db3cb4,0,,957,8.81205,319818,32985,553,75,1,741,0,0,1,1
1,2007-12-01 03:47:10,2007-12-02 00:48:17,2007-12-01 23:48:17,The Laziest Men on Mars,1566,339,160,GuardianHX,946,2.1399,1.14988,0.901443,2,2,2,2,126,,7,2,Invasion of the Gabber Robots,187,Easy,d3aa570f42e182d1989bd611a59b91ad,0,all your base are belong to us,58,6.21943,45849,21298,136,10,1,176,0,0,0,0
1,2007-12-01 03:47:10,2007-12-02 00:48:17,2007-12-01 23:48:17,The Laziest Men on Mars,1567,339,160,GuardianHX,946,3.16951,1.51803,1.57215,5,5,5,5,157,,7,2,Invasion of the Gabber Robots,236,Hard,58ce102f80445d429882713d7ae89858,0,all your base are belong to us,58,6.21943,64258,13982,261,35,1,392,0,0,0,0
1,2007-11-24 01:56:33,2007-12-02 02:30:55,2007-12-02 01:30:55,t+pazolite feat.,1570,303,90,Bonesnake,2592,1.96582,1.11005,0.702679,5,3,3,3,159,,7,3,Okkusenman (Hardcore Mix),194,easy,517ab06095305f0ad05ae93486131860,0,Komiya Mao,191,8.22241,89068,42406,123,31,5,368,0,0,0,0
1,2007-11-24 01:56:33,2007-12-02 02:30:55,2007-12-02 01:30:55,t+pazolite feat.,1571,303,90,Bonesnake,2592,2.29191,1.22708,0.973614,5,5,5,5,159,,7,3,Okkusenman (Hardcore Mix),194,normal,2feee796a9bc80e095b6c6b7689c98f6,0,Komiya Mao,191,8.22241,127249,43890,192,34,5,472,0,0,0,0
1,2007-11-24 01:56:33,2007-12-02 02:30:55,2007-12-02 01:30:55,t+pazolite feat.,1572,303,180,Bonesnake,2592,3.57623,1.8938,1.55525,5,5,5,5,164,,7,3,Okkusenman (Hardcore Mix),192,Hard,eb075c83c8e43b5cd1e9114596818029,0,Komiya Mao,191,8.22241,271326,49298,280,93,1,654,0,0,0,0
1,2007-11-27 03:50:18,2007-12-02 10:05:52,2007-12-02 09:05:52,Nori Horikoshi,1601,317,136,darkbluetornado,2905,2.88939,1.56301,1.19902,5,6,6,5,111,,2,3,Guru Guru Gravity,183,Normal,159d53a42f9593fc8896a2bd1f9ea4b7,0,,15,7.72263,13693,3779,173,38,2,295,0,0,0,0
1,2007-11-21 05:58:25,2007-12-03 06:20:53,2007-12-03 05:20:53,Grandaddy,1628,287,120,wiicademan,3736,2.03294,1.13278,0.769552,2,2,2,2,82,,6,2,Jed's Other Poem,129,Easy,0ff148754f8be9859e824c6eaf5ed850,0,,20,7.5709,15379,6238,62,13,1,143,0,0,0,0
1,2007-11-21 05:58:25,2007-12-03 06:20:53,2007-12-03 05:20:53,Grandaddy,1629,287,120,wiicademan,3736,2.75822,1.51339,1.10152,6,6,6,6,79,,6,2,Jed's Other Poem,129,Hard,e381dfd27a8593d4e1d0af6d8ff68e60,0,,20,7.5709,17104,3674,95,24,1,184,0,0,0,0
1,2007-12-03 09:56:22,2007-12-03 09:56:22,2007-12-03 08:56:22,Hiro-X,1634,357,161.1,EiJi,2024,2.68668,1.38891,1.21814,5,5,5,5,74,,3,3,Driving Myself,79,Hard,bfb78a9a998b5f6974d1e101ba71f5fc,0,,10,8.41784,24298,7703,121,32,1,261,0,0,0,0
1,2007-12-04 17:21:51,2007-12-04 17:21:52,2007-12-04 16:21:52,Orange Range,1671,364,130,elzamxrai,321,2.38253,1.32281,0.915146,4,4,4,5,100,,4,3,Shanghai Honey,160,Easy,31ba902aaa302412714725de834c30b4,0,,31,8.39846,21161,7365,85,42,3,267,0,0,0,0
1,2007-12-04 17:21:51,2007-12-04 17:21:52,2007-12-04 16:21:52,Orange Range,1672,364,130,elzamxrai,321,3.16737,1.74934,1.24042,4,5,5,6,100,,4,3,Shanghai Honey,160,Normal,60aa31e0b916e97156513ef083fc68a4,0,,31,8.39846,32210,6573,123,42,3,289,0,0,0,0
1,2007-12-02 04:22:09,2007-12-04 23:25:17,2007-12-04 22:25:17,Hiro-X & Kimeru,1692,347,142.93,EiJi,2024,2.69489,1.38258,1.23602,5,5,5,5,69,,3,3,Future(TV Size),84,Hard,14b3ba63028dbe10028caf65a1ca97c6,0,,19,8.48101,33959,10763,158,14,1,215,0,0,0,0
1,2007-12-05 14:40:31,2007-12-06 02:39:53,2007-12-06 01:39:53,Capcom Sound Team,1744,367,119.95,EiJi,2024,2.81301,1.44056,1.29363,5,5,5,5,197,,2,5,Silent Gravestone (Vega),225,Normal?,6690be4829f7b10476a9bce74b9bd278,0,,11,8.01026,19307,4795,199,91,2,592,0,0,0,0
1,2007-11-26 10:51:49,2007-12-06 12:30:41,2007-12-06 11:30:41,"Yu Miyake, Masayuki Tanaka",1781,312,160,Impossible,2859,2.88038,1.53338,1.23914,5,4,4,5,167,,2,3,Katamari on the Rocks,209,Normal,de144f668c44102f6f31dcc3a783bdbf,0,,178,7.60613,176977,38488,211,64,1,459,0,0,0,0
1,2007-11-26 10:51:49,2007-12-06 12:30:41,2007-12-06 11:30:41,"Yu Miyake, Masayuki Tanaka",1782,312,160,Impossible,2859,3.0409,1.54779,1.41049,5,6,6,6,167,,2,3,Katamari on the Rocks,209,Hard,831d65ef72bec9c4ac3b838a2619b89c,0,,178,7.60613,185262,40600,405,39,1,534,0,0,0,0
1,2007-11-18 10:18:24,2007-12-06 12:45:37,2007-12-06 11:45:37,BUMP OF CHICKEN,1783,259,165,Impossible,2859,2.61259,1.3938,1.11872,4,3,3,4,204,,4,3,Tentai Kansoku,247,Easy,ee2f122921e699d9427d94a8958067c1,0,,81,7.78838,63231,21577,178,101,1,495,0,0,0,0
1,2007-11-18 10:18:24,2007-12-06 12:45:37,2007-12-06 11:45:37,BUMP OF CHICKEN,1784,259,165,Impossible,2859,3.44883,1.88089,1.40215,5,5,5,5,204,,4,3,Tentai Kansoku,247,Normal,81f95795f226c3f383acba8b3bcd0d78,0,,81,7.78838,101448,20548,275,99,1,576,0,0,0,0
1,2007-11-12 00:27:34,2007-12-06 22:57:45,2022-08-29 10:11:04,LOVERIN TAMBURIN,2029,212,149.24,awp,2650,2.41089,1.37778,0.810524,3,4,4,4,68,,3,3,Aishitageru,84,Easy,f3cdc44511df5dce54eff8ded4035bfc,0,,35,7.35153,1063,543,47,21,1,145,0,1,0,0
1,2007-11-12 00:27:34,2007-12-06 22:57:45,2022-08-29 10:11:04,LOVERIN TAMBURIN,2030,212,149.24,awp,2650,3.16406,1.73947,1.257,5,6,6,6,86,,3,3,Aishitageru,90,Hard,144e50548804392a565efef8a7769f70,0,,35,7.35153,1693,560,87,40,1,240,0,1,0,0
1,2007-11-29 08:12:01,2007-12-08 01:13:56,2007-12-08 00:13:56,Sigh,1851,332,177,awp,2650,2.44949,1.27337,1.10065,3,5,5,5,173,,11,2,Midnight Sun,220,Easy,7c9316adc45766c8438f871dfdaa0919,0,,19,7.08772,11468,3066,108,62,18,374,0,0,0,0
1,2007-11-29 08:12:01,2007-12-08 01:13:56,2007-12-08 00:13:56,Sigh,1852,332,177,awp,2650,3.60908,1.79775,1.72026,5,6,6,7,178,,11,2,Midnight Sun,220,Hard,0d9032550950c508209678bd77e8280d,0,,19,7.08772,12140,2383,205,70,17,490,0,0,0,0
1,2007-11-19 01:12:26,2007-12-08 01:54:38,2007-12-08 00:54:38,Glay,1854,268,107,Echo,431,2.66601,1.40505,1.16964,5,3,3,4,179,,5,3,Way Of Difference,203,Normal,3ea709cf71089c769ee4f24dc960fa32,0,,30,7.60905,21875,8070,220,38,4,318,0,0,0,0
1,2007-11-19 01:12:26,2007-12-08 01:54:38,2007-12-08 00:54:38,Glay,1855,268,107,Echo,431,3.65537,1.78569,1.77947,6,5,5,5,179,,5,3,Way Of Difference,204,Hard,ead8a4651f7ccd0ee3ca269311ed2e4b,0,,30,7.60905,33159,4364,376,87,3,633,0,0,0,0
1,2007-12-02 02:25:47,2007-12-08 15:00:32,2007-12-08 14:00:32,Niko,1890,345,157.7,Bonesnake,2592,2.62306,1.48061,0.943337,5,3,3,3,137,,3,2,NIGHT OF FIRE,151,Easy,2f2e7dd94d9904ba7eecc1bbdd3d2ca6,0,,89,8.41961,72565,25999,128,44,1,410,0,0,0,0
